68.142.249.179 - - [13/Dec/2005:19:41:48 -0800] "GET /bridge-loan.html HTTP/1.0" 404 298 "-" "Mozilla/5.0 (compatible; Yahoo! Slurp; http://help.yahoo.com/help/us/ysearch/slurp)"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/background.png HTTP/1.1" 200 825 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/logo.png HTTP/1.1" 200 3289 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/clear.png HTTP/1.1" 200 145 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /images/pow-gforge.png HTTP/1.1" 200 1903 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /pro/gfgps_banner_small.gif HTTP/1.1" 200 15058 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/logohover.png HTTP/1.1" 200 3526 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/tabs/leftselect.png HTTP/1.1" 200 555 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/tabs/select.png HTTP/1.1" 200 199 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/tabs/rightselect.png HTTP/1.1" 200 546 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/tabs/leftdeselect.png HTTP/1.1" 200 174 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/tabs/deselect.png HTTP/1.1" 200 180 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:03 -0800] "GET /themes/osx/images/tabs/rightdeselect.png HTTP/1.1" 200 178 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:04 -0800] "GET /themes/osx/images/tabs/ruleselect.png HTTP/1.1" 200 130 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:04 -0800] "GET /themes/osx/images/tabs/leftblendselect.png HTTP/1.1" 200 177 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:04 -0800] "GET /themes/osx/images/tabs/rightblendselect.png HTTP/1.1" 200 174 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:04 -0800] "GET /themes/osx/images/tabs/leftblenddeselect.png HTTP/1.1" 200 125 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:04 -0800] "GET /themes/osx/images/tabs/ruledeselect.png HTTP/1.1" 200 157 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:04 -0800] "GET /themes/osx/images/tabs/rightblenddeselect.png HTTP/1.1" 200 125 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:26 -0800] "GET /my/ HTTP/1.1" 200 15722 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:27 -0800] "GET /themes/osx/images/ic/trash-x.png HTTP/1.1" 200 536 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:27 -0800] "GET /themes/osx/images/ic/trash.png HTTP/1.1" 200 603 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:34 -0800] "GET /pm/task.php?func=detailtask&project_task_id=118&group_id=12&group_project_id=23 HTTP/1.1" 200 6086 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:20:35 -0800] "GET /themes/osx/images/ic/msg.png HTTP/1.1" 200 196 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:24 -0800] "GET /my/ HTTP/1.1" 200 15720 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/background.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/logo.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/logohover.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/clear.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/leftdeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/ic/trash-x.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/ic/trash.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /pro/gfgps_banner_small.gif HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /images/pow-gforge.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/deselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/rightdeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/leftselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/select.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/rightselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/ruleselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/leftblenddeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/ruledeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/rightblenddeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/leftblendselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:21:25 -0800] "GET /themes/osx/images/tabs/rightblendselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/logo.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:11 -0800] "GET /my/ HTTP/1.1" 200 16158 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/logohover.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/clear.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/background.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/tabs/leftdeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/tabs/deselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/tabs/rightdeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/ic/trash-x.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /themes/osx/images/ic/trash.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:12 -0800] "GET /pro/gfgps_banner_small.gif HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /images/pow-gforge.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/leftselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/select.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/rightselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/ruleselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/leftblenddeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/ruledeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/rightblenddeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/leftblendselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:13 -0800] "GET /themes/osx/images/tabs/rightblendselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:20 -0800] "GET /pm/task.php?func=detailtask&project_task_id=1422&group_id=5&group_project_id=164 HTTP/1.1" 200 19048 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:24 -0800] "GET /pm/task.php?func=deletetask&project_task_id=1422&group_id=5&group_project_id=164 HTTP/1.1" 200 3273 "http://i.grmtech.com/pm/task.php?func=detailtask&project_task_id=1422&group_id=5&group_project_id=164" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:38 -0800] "GET /projects/personalvikas/ HTTP/1.1" 200 3636 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:39 -0800] "GET /themes/osx/images/ic/manual16c.png HTTP/1.1" 200 605 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:39 -0800] "GET /themes/osx/images/ic/mail16d.png HTTP/1.1" 200 785 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:39 -0800] "GET /themes/osx/images/ic/home16b.png HTTP/1.1" 200 336 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:22:39 -0800] "GET /themes/osx/images/ic/taskman20g.png HTTP/1.1" 200 488 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:24:47 -0800] "GET /themes/osx/images/logohover.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:24:48 -0800] "GET / HTTP/1.1" 200 4182 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:47 -0800] "GET /admin/ HTTP/1.1" 200 3749 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:49 -0800] "GET /reporting/ HTTP/1.1" 200 2858 "http://i.grmtech.com/admin/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:51 -0800] "GET /admin/ HTTP/1.1" 200 3749 "http://i.grmtech.com/reporting/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:52 -0800] "GET /my/ HTTP/1.1" 200 16158 "http://i.grmtech.com/admin/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:55 -0800] "GET / HTTP/1.1" 200 4182 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:56 -0800] "GET / HTTP/1.1" 200 4182 "http://i.grmtech.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:26:58 -0800] "GET /my/ HTTP/1.1" 200 16158 "http://i.grmtech.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:03 -0800] "GET /pm/task.php?group_id=24&group_project_id=245 HTTP/1.1" 200 4524 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:07 -0800] "GET /pm/task.php?func=detailtask&project_task_id=2778&group_id=24&group_project_id=245 HTTP/1.1" 200 7601 "http://i.grmtech.com/pm/task.php?group_id=24&group_project_id=245" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:35 -0800] "GET / HTTP/1.1" 200 4182 "http://i.grmtech.com/my/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:38 -0800] "GET /my/ HTTP/1.1" 200 16158 "http://i.grmtech.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:39 -0800] "GET /themes/osx/images/logo.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:39 -0800] "GET /themes/osx/images/logohover.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:39 -0800] "GET /themes/osx/images/clear.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:39 -0800] "GET /themes/osx/images/background.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:39 -0800] "GET /themes/osx/images/tabs/leftdeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/deselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/ic/trash-x.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/ic/trash.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /pro/gfgps_banner_small.gif HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /images/pow-gforge.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/rightdeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/leftselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/select.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/rightselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/ruleselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/leftblenddeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/ruledeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/rightblenddeselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/leftblendselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:27:40 -0800] "GET /themes/osx/images/tabs/rightblendselect.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:29:20 -0800] "GET /my/ HTTP/1.1" 200 16158 "http://i.grmtech.com/" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:29:32 -0800] "GET /themes/osx/images/logo.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:29:32 -0800] "GET /themes/osx/images/logohover.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
69.226.242.102 - - [03/Jan/2006:19:29:32 -0800] "GET /themes/osx/images/clear.png HTTP/1.1" 304 - "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.8) Gecko/20051111 Firefox/1.5"
